 /Comments
filename:bats_bacteria_production.dat
contains BATS bacterial production rates for years 1988 - 2012
/NOTE:
The cruise list contains all of the cruises within the specified limits.
However, not all cruises may contain data for the parameters selected.
/Variable list
Id     = Sample Id                                                                               
 A unique bottle id which identifies cruise, cast and bottle number
 9 digit number !####$$@@, where
 !   = Cruise type, 1=BATS core, 2=BATS bloom a, and 3=BATS bloom b, ect.
 #### = Cruise number
 $$  = Cast Number, 1-80=CTD casts, 81-99=Hydrocasts (i.e. 83=Hydrocast number 3)
 @@  = Bottle number
 e.g., 100488108 is BATS core 48, Hydrocast 1, Bottle 8
Id     = Sample Id                                                                               
yymmdd = Year Month Day                                                                          
decy   = Decimal Year  
Lat    = Latitude of water collection
Long   = Longitude of water collection                                                                          
dep1   = Collection depth (m)       
dep2   = Incubation depth (m)        
salt   = salinity from goflo bottle.                                                                              
thy1   = Bacterial growth rate by 3H-Thymidine-sample #1 or mean if no sample 2 or 3 (pmole/l/hr)
thy2   = Bacterial growth rate by 3H-Thymidine-sample #2 (pmole/l/hr)                            
thy3   = Bacterial growth rate by 3H-Thymidine-sample #3 (pmole/l/hr)                            
thy    = Mean Bacterial growth rate by 3H-Thymidine (pmol/l/hr)                                  
/Quality flags
-999 = No data
/Variables
  Id       , 	   yymmdd, 	   decy  ,	  Lat  , 	 Long  ,	dep1, 	   salt, 	  thy1 ,	  thy2 ,	  thy3 ,	  thy  , 
  1024600414	  20090516	 2009.3708	  31.677	  64.169	125.0	-999.000	   0.040	   0.040	   0.040	   0.040
  1024700601	  20090611	 2009.4420	  31.666	  64.159	  1.0	-999.000	   0.490	   0.490	   0.490	   0.490
  1024700602	  20090611	 2009.4420	  31.666	  64.159	 20.0	-999.000	   0.310	   0.380	   0.300	   0.330
  1024700603	  20090611	 2009.4420	  31.666	  64.159	 40.0	-999.000	   0.420	   0.370	   0.380	   0.390
  1024700604	  20090611	 2009.4420	  31.666	  64.159	 60.0	-999.000	   0.370	   0.360	   0.370	   0.367
  1024700605	  20090611	 2009.4420	  31.666	  64.159	 80.0	-999.000	   0.510	   0.460	   0.470	   0.480
  1024700606	  20090611	 2009.4420	  31.666	  64.159	100.0	-999.000	   0.540	   0.580	   0.550	   0.557
  1024700607	  20090611	 2009.4420	  31.666	  64.159	120.0	-999.000	   0.220	   0.210	   0.200	   0.210
  1024700609	  20090611	 2009.4420	  31.666	  64.159	140.0	-999.000	   0.130	   0.190	   0.130	   0.150
  1024700610	  20090611	 2009.4420	  31.666	  64.159	200.0	-999.000	   0.060	   0.020	   0.030	   0.037
  1024700611	  20090611	 2009.4420	  31.666	  64.159	300.0	-999.000	   0.020	   0.040	   0.040	   0.033
  1024700612	  20090611	 2009.4420	  31.666	  64.159	400.0	-999.000	  -0.010	   0.010	  -0.020	  -0.007
  1024700613	  20090611	 2009.4420	  31.666	  64.159	500.0	-999.000	   0.290	   0.270	   0.230	   0.263
  1024700614	  20090611	 2009.4420	  31.666	  64.159	600.0	-999.000	   0.060	   0.010	   0.020	   0.030
  1024700615	  20090611	 2009.4420	  31.666	  64.159	1000.0	-999.000	   0.010	   0.010	  -0.010	   0.003
  1024800701	  20090715	 2009.5351	  31.655	  64.163	  1.0	-999.000	   0.410	   0.330	   0.300	   0.347
  1024800703	  20090715	 2009.5351	  31.655	  64.163	 20.0	-999.000	   0.390	   0.360	   0.320	   0.357
  1024800704	  20090715	 2009.5351	  31.655	  64.163	 40.0	-999.000	   0.330	   0.340	   0.400	   0.357
  1024800705	  20090715	 2009.5351	  31.655	  64.163	 60.0	-999.000	   0.380	   0.390	   0.400	   0.390
  1024800706	  20090715	 2009.5351	  31.655	  64.163	 80.0	-999.000	   0.270	   0.240	   0.250	   0.253
  1024800708	  20090715	 2009.5351	  31.655	  64.163	100.0	-999.000	   0.100	   0.090	   0.090	   0.093
  1024800709	  20090715	 2009.5351	  31.655	  64.163	120.0	-999.000	   0.050	   0.080	   0.060	   0.063
  1024800710	  20090715	 2009.5351	  31.655	  64.163	140.0	-999.000	   0.020	   0.010	   0.020	   0.017
  1024800711	  20090715	 2009.5351	  31.655	  64.163	200.0	-999.000	   0.020	   0.050	   0.030	   0.033
  1024800713	  20090715	 2009.5351	  31.655	  64.163	300.0	-999.000	   0.030	   0.050	   0.320	   0.133
  1024800714	  20090715	 2009.5351	  31.655	  64.163	400.0	-999.000	   0.500	  -0.020	   0.050	   0.177
  1024800715	  20090715	 2009.5351	  31.655	  64.163	500.0	-999.000	   0.050	   0.050	   0.060	   0.053
  1024800716	  20090715	 2009.5351	  31.655	  64.163	600.0	-999.000	   0.020	   0.010	   0.020	   0.017
  1024800717	  20090715	 2009.5351	  31.655	  64.163	1000.0	-999.000	   1.150	   0.340	   1.060	   0.850
  1024900501	  20090815	 2009.6200	  31.660	  64.174	  0.0	-999.000	   0.230	   0.110	   0.080	   0.140
  1024900504	  20090815	 2009.6200	  31.660	  64.174	 20.0	-999.000	   0.800	   0.470	   0.590	   0.620
  1024900506	  20090815	 2009.6200	  31.660	  64.174	 40.0	-999.000	   1.090	   0.980	   0.940	   1.003
  1024900508	  20090815	 2009.6200	  31.660	  64.174	 60.0	-999.000	   0.960	   0.810	   0.840	   0.870
  1024900510	  20090815	 2009.6200	  31.660	  64.174	 80.0	-999.000	   0.690	   0.780	   0.730	   0.733
  1024900512	  20090815	 2009.6200	  31.660	  64.174	100.0	-999.000	   0.580	   0.700	   0.620	   0.633
  1024900513	  20090815	 2009.6200	  31.660	  64.174	120.0	-999.000	   0.000	   0.020	   0.080	   0.033
  1024900514	  20090815	 2009.6200	  31.660	  64.174	140.0	-999.000	   0.010	   0.010	   0.150	   0.057
  1024900515	  20090815	 2009.6200	  31.660	  64.174	200.0	-999.000	   0.040	   0.020	   0.060	   0.040
  1024900516	  20090815	 2009.6200	  31.660	  64.174	300.0	-999.000	   0.060	   0.090	   0.060	   0.070
  1024900517	  20090815	 2009.6200	  31.660	  64.174	400.0	-999.000	   0.010	   0.050	   0.000	   0.020
  1024900518	  20090815	 2009.6200	  31.660	  64.174	500.0	-999.000	   0.050	   0.000	   0.020	   0.023
  1024900519	  20090815	 2009.6200	  31.660	  64.174	600.0	-999.000	   0.000	   0.000	   0.010	   0.003
  1025000401	  20090912	 2009.6968	  31.656	  64.164	  0.0	-999.000	   0.600	   0.530	   0.540	   0.557
  1025000403	  20090912	 2009.6968	  31.656	  64.164	 20.0	-999.000	   0.340	   0.290	   0.300	   0.310
  1025000405	  20090912	 2009.6968	  31.656	  64.164	 40.0	-999.000	   0.530	   0.510	   0.530	   0.523
  1025000407	  20090912	 2009.6968	  31.656	  64.164	 60.0	-999.000	   0.650	   0.600	   0.620	   0.623
  1025000409	  20090912	 2009.6968	  31.656	  64.164	 80.0	-999.000	   0.230	   0.260	   0.270	   0.253
  1025000411	  20090912	 2009.6968	  31.656	  64.164	100.0	-999.000	   0.180	   0.210	   0.180	   0.190
  1025000413	  20090912	 2009.6968	  31.656	  64.164	120.0	-999.000	   0.070	   0.090	   0.110	   0.090
  1025000415	  20090912	 2009.6968	  31.656	  64.164	140.0	-999.000	   0.060	   0.060	   0.080	   0.067
  1025000417	  20090912	 2009.6968	  31.656	  64.164	200.0	-999.000	   0.040	   0.060	   0.010	   0.037
  1025000418	  20090912	 2009.6968	  31.656	  64.164	300.0	-999.000	   0.050	   0.060	   0.060	   0.057
  1025000419	  20090912	 2009.6968	  31.656	  64.164	400.0	-999.000	   0.000	   0.010	   0.010	   0.007
  1025000420	  20090912	 2009.6968	  31.656	  64.164	500.0	-999.000	   0.040	   0.020	   0.020	   0.027
  1025000421	  20090912	 2009.6968	  31.656	  64.164	600.0	-999.000	  -0.010	   0.010	   0.000	   0.000
  1025000422	  20090912	 2009.6968	  31.656	  64.164	1000.0	-999.000	   0.030	   0.050	   0.030	   0.037
  1025100501	  20091010	 2009.7735	  31.667	  64.169	  1.0	-999.000	   0.110	   0.090	   0.060	   0.087
  1025100502	  20091010	 2009.7735	  31.667	  64.169	 20.0	-999.000	   0.300	   0.340	   0.310	   0.317
  1025100503	  20091010	 2009.7735	  31.667	  64.169	 40.0	-999.000	   0.170	   0.230	   0.210	   0.203
  1025100504	  20091010	 2009.7735	  31.667	  64.169	 60.0	-999.000	   0.170	   0.190	   0.220	   0.193
  1025100505	  20091010	 2009.7735	  31.667	  64.169	 80.0	-999.000	   0.160	   0.140	   0.140	   0.147
  1025100506	  20091010	 2009.7735	  31.667	  64.169	100.0	-999.000	   0.040	   0.030	   0.070	   0.047
  1025100507	  20091010	 2009.7735	  31.667	  64.169	120.0	-999.000	-999.000	   0.020	   0.040	   0.030
  1025100508	  20091010	 2009.7735	  31.667	  64.169	140.0	-999.000	   0.040	   0.000	   0.000	   0.013
  1025100509	  20091010	 2009.7735	  31.667	  64.169	200.0	-999.000	   0.010	  -0.010	   0.010	   0.003
  1025100510	  20091010	 2009.7735	  31.667	  64.169	300.0	-999.000	   0.040	   0.050	   0.050	   0.047
  1025100511	  20091010	 2009.7735	  31.667	  64.169	400.0	-999.000	  -0.010	  -0.030	  -0.010	  -0.017
  1025100512	  20091010	 2009.7735	  31.667	  64.169	500.0	-999.000	   0.000	   0.010	  -0.020	  -0.003
  1025100513	  20091010	 2009.7735	  31.667	  64.169	600.0	-999.000	   0.000	   0.010	  -0.010	   0.000
  1025100514	  20091010	 2009.7735	  31.667	  64.169	1000.0	-999.000	   0.030	   0.050	   0.030	   0.037
  1025200501	  20091108	 2009.8531	  31.666	  64.167	  1.0	-999.000	   0.520	   1.470	   7.470	   3.153
  1025200503	  20091108	 2009.8531	  31.666	  64.167	 20.0	-999.000	   0.460	   0.450	   0.340	   0.417
  1025200505	  20091108	 2009.8531	  31.666	  64.167	 40.0	-999.000	   0.450	   0.540	   0.480	   0.490
  1025200507	  20091108	 2009.8531	  31.666	  64.167	 60.0	-999.000	   0.830	   1.060	   0.750	   0.880
  1025200509	  20091108	 2009.8531	  31.666	  64.167	 80.0	-999.000	   0.530	   0.420	   0.410	   0.453
  1025200511	  20091108	 2009.8531	  31.666	  64.167	100.0	-999.000	   0.170	   0.160	   0.130	   0.153
  1025200513	  20091108	 2009.8531	  31.666	  64.167	120.0	-999.000	   0.090	   0.020	   1.780	   0.630
  1025200515	  20091108	 2009.8531	  31.666	  64.167	140.0	-999.000	   0.060	   0.080	   0.050	   0.063
  1025200517	  20091108	 2009.8531	  31.666	  64.167	200.0	-999.000	   0.320	   0.220	   0.260	   0.267
  1025200518	  20091108	 2009.8531	  31.666	  64.167	300.0	-999.000	   0.100	   0.190	   0.220	   0.170
  1025200519	  20091108	 2009.8531	  31.666	  64.167	400.0	-999.000	   0.260	   0.120	  -0.040	   0.113
  1025200520	  20091108	 2009.8531	  31.666	  64.167	500.0	-999.000	   0.600	   0.310	   0.780	   0.563
  1025200521	  20091108	 2009.8531	  31.666	  64.167	600.0	-999.000	   0.160	   0.100	   0.440	   0.233
  1025200522	  20091108	 2009.8531	  31.666	  64.167	1000.0	-999.000	   0.030	   0.050	   0.030	   0.037
  1025300501	  20091209	 2009.9380	  31.667	  64.166	  0.0	-999.000	   0.520	   1.470	   7.470	   3.153
  1025300503	  20091209	 2009.9380	  31.667	  64.166	 20.0	-999.000	   0.460	   0.450	   0.340	   0.417
  1025300505	  20091209	 2009.9380	  31.667	  64.166	 40.0	-999.000	   0.450	   0.540	   0.480	   0.490
  1025300507	  20091209	 2009.9380	  31.667	  64.166	 60.0	-999.000	   0.830	   1.060	   0.750	   0.880
  1025300509	  20091209	 2009.9380	  31.667	  64.166	 80.0	-999.000	   0.530	   0.420	   0.410	   0.453
  1025300511	  20091209	 2009.9380	  31.667	  64.166	100.0	-999.000	   0.170	   0.160	   0.130	   0.153
  1025300513	  20091209	 2009.9380	  31.667	  64.166	120.0	-999.000	   0.090	   0.020	   1.780	   0.630
  1025300515	  20091209	 2009.9380	  31.667	  64.166	140.0	-999.000	   0.060	   0.080	   0.050	   0.063
  1025300517	  20091209	 2009.9380	  31.667	  64.166	200.0	-999.000	   0.320	   0.220	   0.260	   0.267
  1025300518	  20091209	 2009.9380	  31.667	  64.166	300.0	-999.000	   0.100	   0.190	   0.220	   0.170
  1025300519	  20091209	 2009.9380	  31.667	  64.166	400.0	-999.000	   0.260	   0.120	  -0.040	   0.113
  1025300520	  20091209	 2009.9380	  31.667	  64.166	500.0	-999.000	   0.600	   0.310	   0.780	   0.563
  1025300521	  20091209	 2009.9380	  31.667	  64.166	600.0	-999.000	   0.160	   0.100	   0.440	   0.233
  1025300522	  20091209	 2009.9380	  31.667	  64.166	1000.0	-999.000	   0.030	   0.050	   0.030	   0.037
  1025500401	  20100224	 2010.1491	  31.666	  64.273	  1.0	-999.000	   0.062	   0.072	   0.046	   0.060
  1025500403	  20100224	 2010.1491	  31.666	  64.273	 20.0	-999.000	   0.105	   0.130	   0.098	   0.111
  1025500405	  20100224	 2010.1491	  31.666	  64.273	 40.0	-999.000	   0.051	   0.033	   0.090	   0.058
  1025500407	  20100224	 2010.1491	  31.666	  64.273	 60.0	-999.000	   0.090	   0.067	   0.025	   0.061
  1025500409	  20100224	 2010.1491	  31.666	  64.273	 80.0	-999.000	   0.098	   0.075	   0.016	   0.063
  1025500411	  20100224	 2010.1491	  31.666	  64.273	100.0	-999.000	   0.035	  -0.144	  -0.016	  -0.042
  1025500413	  20100224	 2010.1491	  31.666	  64.273	120.0	-999.000	   0.068	   0.061	   0.092	   0.074
  1025500415	  20100224	 2010.1491	  31.666	  64.273	140.0	-999.000	   0.054	   0.174	   0.071	   0.100
  1025500417	  20100224	 2010.1491	  31.666	  64.273	200.0	-999.000	   0.119	   0.139	   0.158	   0.139
  1025500418	  20100224	 2010.1491	  31.666	  64.273	300.0	-999.000	   0.135	   0.045	   0.074	   0.085
  1025500419	  20100224	 2010.1491	  31.666	  64.273	400.0	-999.000	  -0.007	   0.045	   0.027	   0.022
  1025500420	  20100224	 2010.1491	  31.666	  64.273	500.0	-999.000	   0.010	  -0.014	  -0.009	  -0.004
  1025500421	  20100224	 2010.1491	  31.666	  64.273	600.0	-999.000	   0.090	   0.189	   0.048	   0.109
  1025500422	  20100224	 2010.1491	  31.666	  64.273	1000.0	-999.000	  -0.047	  -0.051	  -0.058	  -0.052
  2025500501	  20100309	 2010.1846	  31.667	  64.147	  1.0	-999.000	   2.418	   2.170	   2.102	   2.230
  2025500503	  20100309	 2010.1846	  31.667	  64.147	 20.0	-999.000	   2.620	   2.574	   2.747	   2.647
  2025500505	  20100309	 2010.1846	  31.667	  64.147	 40.0	-999.000	   1.689	   1.671	   1.661	   1.674
  2025500507	  20100309	 2010.1846	  31.667	  64.147	 60.0	-999.000	   0.670	   0.504	   0.525	   0.566
  2025500509	  20100309	 2010.1846	  31.667	  64.147	 80.0	-999.000	   0.479	   0.450	   0.415	   0.448
  2025500511	  20100309	 2010.1846	  31.667	  64.147	100.0	-999.000	   0.095	   0.076	   0.199	   0.124
  2025500513	  20100309	 2010.1846	  31.667	  64.147	120.0	-999.000	   0.220	   0.215	   0.206	   0.214
  2025500515	  20100309	 2010.1846	  31.667	  64.147	140.0	-999.000	   0.118	   0.097	   0.184	   0.133
  2025500517	  20100309	 2010.1846	  31.667	  64.147	200.0	-999.000	   0.214	   0.183	   0.069	   0.155
  2025500518	  20100309	 2010.1846	  31.667	  64.147	300.0	-999.000	   0.161	   0.180	   0.128	   0.156
  2025500519	  20100309	 2010.1846	  31.667	  64.147	400.0	-999.000	   0.182	   0.198	   0.225	   0.202
  2025500520	  20100309	 2010.1846	  31.667	  64.147	500.0	-999.000	   0.095	  -0.060	  -0.057	  -0.007
  2025500521	  20100309	 2010.1846	  31.667	  64.147	600.0	-999.000	   0.045	  -0.014	   0.029	   0.020
  2025500522	  20100309	 2010.1846	  31.667	  64.147	1000.0	-999.000	   0.022	   0.005	   0.004	   0.010
  1025600701	  20100325	 2010.2284	  31.661	  64.172	  1.0	-999.000	   2.644	   2.335	   2.472	   2.484
  1025600702	  20100325	 2010.2284	  31.661	  64.172	 20.0	-999.000	   2.731	   2.850	   2.914	   2.832
  1025600703	  20100325	 2010.2284	  31.661	  64.172	 40.0	-999.000	   1.837	   1.877	   1.698	   1.804
  1025600714	  20100325	 2010.2284	  31.661	  64.172	 60.0	-999.000	   0.656	   0.592	   0.617	   0.622
  1025600715	  20100325	 2010.2284	  31.661	  64.172	 80.0	-999.000	   0.486	   0.484	   0.468	   0.480
  1025600716	  20100325	 2010.2284	  31.661	  64.172	100.0	-999.000	   0.083	   0.117	   0.152	   0.117
  1025600717	  20100325	 2010.2284	  31.661	  64.172	120.0	-999.000	   0.208	   0.240	   0.206	   0.218
  1025600718	  20100325	 2010.2284	  31.661	  64.172	140.0	-999.000	   0.157	   0.134	   0.229	   0.173
  1025600719	  20100325	 2010.2284	  31.661	  64.172	200.0	-999.000	   0.246	   0.167	   0.089	   0.167
  1025600720	  20100325	 2010.2284	  31.661	  64.172	300.0	-999.000	   0.170	   0.214	   0.125	   0.170
  1025600721	  20100325	 2010.2284	  31.661	  64.172	400.0	-999.000	   0.185	   0.239	   0.239	   0.221
  1025600722	  20100325	 2010.2284	  31.661	  64.172	500.0	-999.000	   0.085	  -0.074	  -0.050	  -0.013
  1025600723	  20100325	 2010.2284	  31.661	  64.172	600.0	-999.000	   0.061	   0.006	   0.029	   0.032
  1025600724	  20100325	 2010.2284	  31.661	  64.172	1000.0	-999.000	   0.044	  -0.005	   0.023	   0.021
  2025600201	  20100407	 2010.2640	  31.653	  64.164	  1.0	-999.000	   3.438	   3.369	   3.437	   3.414
  2025600203	  20100407	 2010.2640	  31.653	  64.164	 20.0	-999.000	   6.580	   6.443	   6.418	   6.480
  2025600205	  20100407	 2010.2640	  31.653	  64.164	 40.0	-999.000	   6.633	   6.207	   6.071	   6.304
  2025600207	  20100407	 2010.2640	  31.653	  64.164	 60.0	-999.000	   4.799	   4.936	   4.830	   4.855
  2025600209	  20100407	 2010.2640	  31.653	  64.164	 80.0	-999.000	   2.032	   2.210	   2.144	   2.129
  2025600211	  20100407	 2010.2640	  31.653	  64.164	100.0	-999.000	   0.772	   0.673	   0.608	   0.684
  2025600213	  20100407	 2010.2640	  31.653	  64.164	120.0	-999.000	   0.857	   0.688	   0.646	   0.730
  2025600215	  20100407	 2010.2640	  31.653	  64.164	140.0	-999.000	   0.752	   0.665	   0.571	   0.663
  2025600217	  20100407	 2010.2640	  31.653	  64.164	200.0	-999.000	   0.174	   0.113	   0.097	   0.128
  2025600218	  20100407	 2010.2640	  31.653	  64.164	300.0	-999.000	  -0.035	  -0.051	  -0.028	  -0.038
  2025600219	  20100407	 2010.2640	  31.653	  64.164	400.0	-999.000	  -0.093	  -0.175	  -0.024	  -0.097
  2025600220	  20100407	 2010.2640	  31.653	  64.164	500.0	-999.000	  -0.149	  -0.113	  -0.135	  -0.132
  2025600221	  20100407	 2010.2640	  31.653	  64.164	600.0	-999.000	  -0.208	  -0.179	  -0.138	  -0.175
  2025600222	  20100407	 2010.2640	  31.653	  64.164	1000.0	-999.000	  -0.138	  -0.136	  -0.260	  -0.178
  1025800501	  20100514	 2010.3653	  31.661	  64.182	  1.0	-999.000	   1.791	   1.488	   1.421	   1.567
  1025800503	  20100514	 2010.3653	  31.661	  64.182	 20.0	-999.000	   0.914	   1.284	   1.064	   1.087
  1025800505	  20100514	 2010.3653	  31.661	  64.182	 40.0	-999.000	   1.428	   1.369	   1.646	   1.481
  1025800507	  20100514	 2010.3653	  31.661	  64.182	 60.0	-999.000	   1.377	   1.229	   1.377	   1.327
  1025800509	  20100514	 2010.3653	  31.661	  64.182	 80.0	-999.000	   1.201	   1.097	   1.030	   1.109
  1025800511	  20100514	 2010.3653	  31.661	  64.182	100.0	-999.000	   0.209	   0.206	   0.279	   0.231
  1025800513	  20100514	 2010.3653	  31.661	  64.182	120.0	-999.000	   0.040	   0.104	   0.042	   0.062
  1025800515	  20100514	 2010.3653	  31.661	  64.182	140.0	-999.000	   0.057	   0.051	   0.051	   0.053
  1025800517	  20100514	 2010.3653	  31.661	  64.182	200.0	-999.000	   0.128	   0.182	   0.132	   0.147
  1025800518	  20100514	 2010.3653	  31.661	  64.182	300.0	-999.000	   0.063	   0.063	   0.061	   0.063
  1025800519	  20100514	 2010.3653	  31.661	  64.182	400.0	-999.000	   0.310	   0.171	   0.186	   0.223
  1025800520	  20100514	 2010.3653	  31.661	  64.182	500.0	-999.000	   0.237	   0.208	   0.243	   0.230
  1025800521	  20100514	 2010.3653	  31.661	  64.182	600.0	-999.000	   0.218	   0.270	   0.244	   0.244
  1025800522	  20100514	 2010.3653	  31.661	  64.182	1000.0	-999.000	  -0.055	  -0.044	  -0.010	  -0.036
  1025901101	  20100623	 2010.4749	  31.672	  64.169	  1.0	-999.000	   1.193	   1.173	   1.082	   1.149
  1025901103	  20100623	 2010.4749	  31.672	  64.169	 20.0	-999.000	   0.423	   0.443	   0.501	   0.456
  1025901105	  20100623	 2010.4749	  31.672	  64.169	 40.0	-999.000	   1.104	   0.960	   1.056	   1.040
  1025901107	  20100623	 2010.4749	  31.672	  64.169	 60.0	-999.000	   1.396	   1.185	   1.109	   1.230
  1025901109	  20100623	 2010.4749	  31.672	  64.169	 80.0	-999.000	   1.726	   2.024	   1.598	   1.783
  1025901111	  20100623	 2010.4749	  31.672	  64.169	100.0	-999.000	   0.259	   0.371	   0.286	   0.305
  1025901113	  20100623	 2010.4749	  31.672	  64.169	120.0	-999.000	   0.065	  -0.015	  -0.031	   0.006
  1025901115	  20100623	 2010.4749	  31.672	  64.169	140.0	-999.000	  -0.007	  -0.010	   0.023	   0.002
  1025901117	  20100623	 2010.4749	  31.672	  64.169	200.0	-999.000	   0.081	   0.088	   0.110	   0.093
  1025901118	  20100623	 2010.4749	  31.672	  64.169	300.0	-999.000	   0.166	   0.107	   0.141	   0.138
  1025901119	  20100623	 2010.4749	  31.672	  64.169	400.0	-999.000	   0.015	   0.178	   0.174	   0.122
  1025901120	  20100623	 2010.4749	  31.672	  64.169	500.0	-999.000	   0.175	   0.143	   0.177	   0.165
  1025901121	  20100623	 2010.4749	  31.672	  64.169	600.0	-999.000	   0.106	   0.194	   0.181	   0.160
  1025901123	  20100623	 2010.4749	  31.672	  64.169	1000.0	-999.000	  -0.064	  -0.105	  -0.058	  -0.076
  1026000901	  20100724	 2010.5598	  31.657	  64.177	  1.0	-999.000	   0.612	   0.435	   0.439	   0.496
  1026000903	  20100724	 2010.5598	  31.657	  64.177	 20.0	-999.000	   0.520	   0.447	   0.457	   0.475
  1026000905	  20100724	 2010.5598	  31.657	  64.177	 40.0	-999.000	   0.463	   0.449	   0.445	   0.453
  1026000907	  20100724	 2010.5598	  31.657	  64.177	 60.0	-999.000	   0.677	   0.686	   0.686	   0.683
  1026000909	  20100724	 2010.5598	  31.657	  64.177	 80.0	-999.000	   0.259	   0.218	   0.253	   0.243
  1026000911	  20100724	 2010.5598	  31.657	  64.177	100.0	-999.000	   0.222	   0.209	   0.237	   0.223
  1026000913	  20100724	 2010.5598	  31.657	  64.177	120.0	-999.000	   0.120	   0.100	   0.112	   0.111
  1026000915	  20100724	 2010.5598	  31.657	  64.177	140.0	-999.000	   0.058	  -0.048	   0.039	   0.016
  1026000917	  20100724	 2010.5598	  31.657	  64.177	200.0	-999.000	   3.437	   3.383	   3.225	   3.348
  1026000918	  20100724	 2010.5598	  31.657	  64.177	300.0	-999.000	   0.632	   0.607	   0.627	   0.622
  1026000919	  20100724	 2010.5598	  31.657	  64.177	400.0	-999.000	   0.613	   0.632	   0.636	   0.627
  1026000920	  20100724	 2010.5598	  31.657	  64.177	500.0	-999.000	   0.133	   0.134	   0.121	   0.129
  1026000921	  20100724	 2010.5598	  31.657	  64.177	600.0	-999.000	   0.120	   0.107	   0.131	   0.119
  1026000922	  20100724	 2010.5598	  31.657	  64.177	1000.0	-999.000	   0.008	   0.026	  -0.008	   0.009
  1026100501	  20100821	 2010.6368	  31.668	  64.181	  1.0	-999.000	   0.740	   0.760	   0.744	   0.748
  1026100503	  20100821	 2010.6368	  31.668	  64.181	 20.0	-999.000	   0.941	   1.008	   1.030	   0.993
  1026100505	  20100821	 2010.6368	  31.668	  64.181	 40.0	-999.000	   0.775	   0.693	   0.680	   0.716
  1026100507	  20100821	 2010.6368	  31.668	  64.181	 60.0	-999.000	   0.976	   0.971	   0.930	   0.959
  1026100509	  20100821	 2010.6368	  31.668	  64.181	 80.0	-999.000	   0.690	   0.618	   0.682	   0.663
  1026100511	  20100821	 2010.6368	  31.668	  64.181	100.0	-999.000	   0.089	   0.133	   0.078	   0.100
  1026100513	  20100821	 2010.6368	  31.668	  64.181	120.0	-999.000	   0.127	   0.150	  41.276	  13.851
  1026100515	  20100821	 2010.6368	  31.668	  64.181	140.0	-999.000	   0.389	   0.104	   0.129	   0.207
  1026100517	  20100821	 2010.6368	  31.668	  64.181	200.0	-999.000	   0.045	   0.060	   0.055	   0.053
  1026100518	  20100821	 2010.6368	  31.668	  64.181	300.0	-999.000	  -0.003	   0.016	  -0.011	   0.000
  1026100519	  20100821	 2010.6368	  31.668	  64.181	400.0	-999.000	   0.037	   0.035	   0.036	   0.036
  1026100520	  20100821	 2010.6368	  31.668	  64.181	500.0	-999.000	  -0.018	  -0.016	  -0.017	  -0.017
  1026100521	  20100821	 2010.6368	  31.668	  64.181	600.0	-999.000	   0.027	   0.097	   0.040	   0.054
  1026100522	  20100821	 2010.6368	  31.668	  64.181	1000.0	-999.000	  -0.029	  -0.028	  -0.003	  -0.020
  1026200901	  20100906	 2010.6803	  31.670	  64.158	  1.0	-999.000	   1.097	   0.998	   1.068	   1.054
  1026200903	  20100906	 2010.6803	  31.670	  64.158	 20.0	-999.000	   0.020	   0.056	   0.042	   0.039
  1026200905	  20100906	 2010.6803	  31.670	  64.158	 40.0	-999.000	   0.652	   0.594	   0.616	   0.620
  1026200907	  20100906	 2010.6803	  31.670	  64.158	 60.0	-999.000	   0.995	   0.950	   0.908	   0.951
  1026200909	  20100906	 2010.6803	  31.670	  64.158	 80.0	-999.000	   0.175	   0.172	   0.153	   0.167
  1026200911	  20100906	 2010.6803	  31.670	  64.158	100.0	-999.000	   0.079	   0.057	   0.077	   0.071
  1026200913	  20100906	 2010.6803	  31.670	  64.158	120.0	-999.000	   0.044	   0.053	   0.064	   0.053
  1026200915	  20100906	 2010.6803	  31.670	  64.158	140.0	-999.000	   0.023	   0.005	   0.015	   0.014
  1026200917	  20100906	 2010.6803	  31.670	  64.158	200.0	-999.000	   0.044	   0.039	   0.048	   0.044
  1026200918	  20100906	 2010.6803	  31.670	  64.158	300.0	-999.000	   0.055	   0.044	   0.040	   0.046
  1026200919	  20100906	 2010.6803	  31.670	  64.158	400.0	-999.000	   0.058	   0.056	   0.058	   0.057
  1026200920	  20100906	 2010.6803	  31.670	  64.158	500.0	-999.000	   0.047	   0.051	  -0.028	   0.023
  1026200921	  20100906	 2010.6803	  31.670	  64.158	600.0	-999.000	   0.041	   0.045	   0.043	   0.043
  1026200922	  20100906	 2010.6803	  31.670	  64.158	1000.0	-999.000	   0.003	  -0.004	   0.001	  -0.000
  1026300801	  20101007	 2010.7652	  31.684	  64.152	  1.0	-999.000	   0.237	   0.174	   0.167	   0.193
  1026300803	  20101007	 2010.7652	  31.684	  64.152	 20.0	-999.000	   0.143	   0.143	   0.140	   0.142
  1026300805	  20101007	 2010.7652	  31.684	  64.152	 40.0	-999.000	   0.315	   0.355	   0.306	   0.325
  1026300807	  20101007	 2010.7652	  31.684	  64.152	 60.0	-999.000	   0.661	   0.504	   0.525	   0.563
  1026300809	  20101007	 2010.7652	  31.684	  64.152	 80.0	-999.000	   1.017	   0.892	   0.969	   0.959
